phase,control,rounds,job_id,byte_index,trials,nonzero,nonzero_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,hespn,16,bit_a019_d019_off+000,4,160000,159420,0.996375,0.99609375,0.0712955109011778,0.9960682126143923,0.9966635778811244,0.38024272480628163,0.2067785210426909
calibration,hespn,16,bit_a019_d019_off+000,5,160000,159338,0.9958625,0.99609375,0.13807275499885951,0.9955356877448389,0.9961711374640457,0.4743410603539695,0.3515911002623478
calibration,hespn,16,bit_a019_d019_off+000,6,160000,159349,0.99593125,0.99609375,0.2973322516553708,0.9956070481398528,0.9962372725898415,0.4743410603539695,0.5825284930390938
calibration,hespn,16,bit_a019_d019_off+000,7,160000,159342,0.9958875,0.99609375,0.1859284786553716,0.9955616344224101,0.9961951891634117,0.4743410603539695,0.4311385012298472
calibration,hespn,16,bit_a019_d019_off+000,8,160000,159404,0.996275,0.99609375,0.2533108709405798,0.9959641981303896,0.9965675993966865,0.4743410603539695,0.5224026554306264
calibration,hespn,16,bit_a019_d019_off+000,9,160000,159372,0.996075,0.99609375,0.904284411952708,0.995756329319074,0.9963754818785991,0.904284411952708,0.9688761556636157
calibration,hespn,16,bit_a019_d019_off+000,10,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.4743410603539695,0.46856533376038617
calibration,hespn,16,bit_a019_d019_off+000,11,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.4743410603539695,0.5989116434350059
calibration,hespn,16,bit_a019_d019_off+000,12,160000,159404,0.996275,0.99609375,0.2533108709405798,0.9959641981303896,0.9965675993966865,0.4743410603539695,0.5224026554306264
calibration,hespn,16,bit_a019_d019_off+000,13,160000,159400,0.99625,0.99609375,0.326109478993354,0.9959382030443988,0.9965435962193318,0.4743410603539695,0.6126518587742071
calibration,hespn,16,bit_a019_d019_off+000,14,160000,159421,0.99638125,0.99609375,0.06522564248713436,0.9960747153657834,0.9966695746856129,0.38024272480628163,0.19237055848740087
calibration,hespn,16,bit_a019_d019_off+000,15,160000,159365,0.99603125,0.99609375,0.6885399078547646,0.9957108852301221,0.9963334288932781,0.7869027518340167,0.8617970163501617
calibration,hespn,16,bit_a044_d044_off+000,0,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.7334650334475341,0.7076385762133078
calibration,hespn,16,bit_a044_d044_off+000,1,160000,159354,0.9959625,0.99609375,0.39992260533754054,0.9956394920557589,0.9962673266213062,0.7334650334475341,0.6855816091500695
calibration,hespn,16,bit_a044_d044_off+000,2,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.9520651830367521,0.9875554572828548
calibration,hespn,16,bit_a044_d044_off+000,3,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,0.9140101033763247,0.9477063283855901
calibration,hespn,16,bit_a044_d044_off+000,4,160000,159345,0.99590625,0.99609375,0.22917350277737814,0.9955810963425052,0.9962132260217409,0.7334650334475341,0.48781942941526163
calibration,hespn,16,bit_a044_d044_off+000,5,160000,159401,0.99625625,0.99609375,0.3067476122713609,0.9959447015009065,0.9965495973294358,0.7334650334475341,0.5919149905135808
calibration,hespn,16,bit_a044_d044_off+000,6,160000,159361,0.99600625,0.99609375,0.5746794767050786,0.9956849214168292,0.9963093943685695,0.758641075615865,0.806567686603619
calibration,hespn,16,bit_a044_d044_off+000,7,160000,159386,0.9961625,0.99609375,0.6738967836523793,0.9958472463779195,0.9964595589002986,0.7701677527455763,0.8591512779631927
calibration,hespn,16,bit_a044_d044_off+000,8,160000,159402,0.9962625,0.99609375,0.28816260786621706,0.9959512001670582,0.9965555982293803,0.7334650334475341,0.5703837186630276
calibration,hespn,16,bit_a044_d044_off+000,9,160000,159391,0.99619375,0.99609375,0.5344626771913575,0.9958797262845202,0.9964895768568584,0.758641075615865,0.7827371016074802
calibration,hespn,16,bit_a044_d044_off+000,10,160000,159334,0.9958375,0.99609375,0.10032910767899636,0.99550974395663,0.9961470828688876,0.7334650334475341,0.2751884096338186
calibration,hespn,16,bit_a044_d044_off+000,11,160000,159343,0.99589375,0.99609375,0.1996165534480121,0.9955681215463325,0.9962012016327074,0.7334650334475341,0.45196200780681983
calibration,hespn,16,bit_a044_d044_off+000,12,160000,159338,0.9958625,0.99609375,0.13807275499885951,0.9955356877448389,0.9961711374640457,0.7334650334475341,0.3515911002623478
calibration,hespn,16,bit_a044_d044_off+000,13,160000,159399,0.99624375,0.99609375,0.3462482639504865,0.9959317047970141,0.9965375948995916,0.7334650334475341,0.634347964489441
calibration,hespn,16,bit_a044_d044_off+000,14,160000,159394,0.9962125,0.99609375,0.45841564590470885,0.9958992166788408,0.9965075851745139,0.7334650334475341,0.7298159536791384
calibration,hespn,16,bit_a044_d044_off+000,15,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.758641075615865,0.8276084461263982
calibration,hespn,16,bit_a068_d068_off+000,0,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,bit_a068_d068_off+000,1,160000,159390,0.9961875,0.99609375,0.5611553143204794,0.995873229896139,0.9964835736735886,0.958803879842759,0.7939706731726752
calibration,hespn,16,bit_a068_d068_off+000,2,160000,159342,0.9958875,0.99609375,0.1859284786553716,0.9955616344224101,0.9961951891634117,0.7333552088876101,0.4311385012298472
calibration,hespn,16,bit_a068_d068_off+000,3,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.958803879842759,0.8483903652664925
calibration,hespn,16,bit_a068_d068_off+000,4,160000,159339,0.99586875,0.99609375,0.14903814229324908,0.9955421741423356,0.99617715066139,0.7333552088876101,0.37018529521738447
calibration,hespn,16,bit_a068_d068_off+000,5,160000,159356,0.995975,0.99609375,0.4463032151466413,0.9956524709301883,0.9962793469228468,0.958803879842759,0.7176735117935941
calibration,hespn,16,bit_a068_d068_off+000,6,160000,159345,0.99590625,0.99609375,0.22917350277737814,0.9955810963425052,0.9962132260217409,0.7333552088876101,0.48781942941526163
calibration,hespn,16,bit_a068_d068_off+000,7,160000,159373,0.99608125,0.99609375,0.9361042439484883,0.9957628221095461,0.9963814886683475,0.9985111935450542,0.9810699499896821
calibration,hespn,16,bit_a068_d068_off+000,8,160000,159361,0.99600625,0.99609375,0.5746794767050786,0.9956849214168292,0.9963093943685695,0.958803879842759,0.806567686603619
calibration,hespn,16,bit_a068_d068_off+000,9,160000,159305,0.99565625,0.99609375,0.005673374672009459,0.995321735572485,0.9959726027898714,0.09077399475215134,0.01931361590471305
calibration,hespn,16,bit_a068_d068_off+000,10,160000,159358,0.9959875,0.99609375,0.49560258495764375,0.9956654505572808,0.9962913664700027,0.958803879842759,0.7522189431768189
calibration,hespn,16,bit_a068_d068_off+000,11,160000,159384,0.99615,0.99609375,0.7333675617740207,0.9958342558330691,0.9964475502964784,0.958803879842759,0.8878094064351323
calibration,hespn,16,bit_a068_d068_off+000,12,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.958803879842759,0.8942406817765934
calibration,hespn,16,bit_a068_d068_off+000,13,160000,159379,0.99611875,0.99609375,0.8884503477324643,0.9958017829811817,0.9964175252683092,0.9985111935450542,0.9594064497448435
calibration,hespn,16,bit_a068_d068_off+000,14,160000,159368,0.99605,0.99609375,0.7790281523722418,0.9957303601061935,0.9963514527660337,0.958803879842759,0.9153819171081421
calibration,hespn,16,bit_a068_d068_off+000,15,160000,159334,0.9958375,0.99609375,0.10032910767899636,0.99550974395663,0.9961470828688876,0.7333552088876101,0.2751884096338186
calibration,hespn,16,bit_a093_d093_off+000,0,160000,159434,0.9964625,0.99609375,0.01801926964431934,0.9961592714131247,0.9967475128127682,0.2883083143091094,0.059547328256614684
calibration,hespn,16,bit_a093_d093_off+000,1,160000,159410,0.9963125,0.99609375,0.16669297883600925,0.9960031971067277,0.9966035977996639,0.444514610229358,0.39906548549269044
calibration,hespn,16,bit_a093_d093_off+000,2,160000,159335,0.99584375,0.99609375,0.10889042149329917,0.9955162296342249,0.9961530967877319,0.43556168597319667,0.2936370916673236
calibration,hespn,16,bit_a093_d093_off+000,3,160000,159339,0.99586875,0.99609375,0.14903814229324908,0.9955421741423356,0.99617715066139,0.444514610229358,0.37018529521738447
calibration,hespn,16,bit_a093_d093_off+000,4,160000,159365,0.99603125,0.99609375,0.6885399078547646,0.9957108852301221,0.9963334288932781,0.8553837950089199,0.8617970163501617
calibration,hespn,16,bit_a093_d093_off+000,5,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.822576158754212,0.6982078801096759
calibration,hespn,16,bit_a093_d093_off+000,6,160000,159387,0.99616875,0.99609375,0.6448810532822427,0.9958537419531708,0.9964655628986566,0.8553837950089199,0.8440161024552869
calibration,hespn,16,bit_a093_d093_off+000,7,160000,159335,0.99584375,0.99609375,0.10889042149329917,0.9955162296342249,0.9961530967877319,0.43556168597319667,0.2936370916673236
calibration,hespn,16,bit_a093_d093_off+000,8,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.8553837950089199,0.8942406817765934
calibration,hespn,16,bit_a093_d093_off+000,9,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.8553837950089199,0.8483903652664925
calibration,hespn,16,bit_a093_d093_off+000,10,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.8972303936405732,0.9427990125820385
calibration,hespn,16,bit_a093_d093_off+000,11,160000,159365,0.99603125,0.99609375,0.6885399078547646,0.9957108852301221,0.9963334288932781,0.8553837950089199,0.8617970163501617
calibration,hespn,16,bit_a093_d093_off+000,12,160000,159400,0.99625,0.99609375,0.326109478993354,0.9959382030443988,0.9965435962193318,0.745393094841952,0.6126518587742071
calibration,hespn,16,bit_a093_d093_off+000,13,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.8553837950089199,0.8942406817765934
calibration,hespn,16,bit_a093_d093_off+000,14,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,bit_a093_d093_off+000,15,160000,159420,0.996375,0.99609375,0.0712955109011778,0.9960682126143923,0.9966635778811244,0.43556168597319667,0.2067785210426909
calibration,hespn,16,bit_a118_d118_off+000,0,160000,159401,0.99625625,0.99609375,0.3067476122713609,0.9959447015009065,0.9965495973294358,0.9662636272817429,0.5919149905135808
calibration,hespn,16,bit_a118_d118_off+000,1,160000,159354,0.9959625,0.99609375,0.39992260533754054,0.9956394920557589,0.9962673266213062,0.9662636272817429,0.6855816091500695
calibration,hespn,16,bit_a118_d118_off+000,2,160000,159382,0.9961375,0.99609375,0.7944822125859358,0.9958212660924974,0.9964355408864563,1.0,0.921138797201085
calibration,hespn,16,bit_a118_d118_off+000,3,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.9662636272817429,0.46856533376038617
calibration,hespn,16,bit_a118_d118_off+000,4,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,bit_a118_d118_off+000,5,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,bit_a118_d118_off+000,6,160000,159389,0.99618125,0.99609375,0.5884764046808989,0.9958667337117855,0.9964775702857988,0.9862333983006245,0.8169737505331351
calibration,hespn,16,bit_a118_d118_off+000,7,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,1.0,0.9477063283855901
calibration,hespn,16,bit_a118_d118_off+000,8,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.9862333983006245,0.8276084461263982
calibration,hespn,16,bit_a118_d118_off+000,9,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.9662636272817429,0.7076385762133078
calibration,hespn,16,bit_a118_d118_off+000,10,160000,159398,0.9962375,0.99609375,0.3671614830414377,0.995925206758233,0.9965315933707364,0.9662636272817429,0.6533364665797594
calibration,hespn,16,bit_a118_d118_off+000,11,160000,159379,0.99611875,0.99609375,0.8884503477324643,0.9958017829811817,0.9964175252683092,1.0,0.9594064497448435
calibration,hespn,16,bit_a118_d118_off+000,12,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.9662636272817429,0.6982078801096759
calibration,hespn,16,bit_a118_d118_off+000,13,160000,159362,0.9960125,0.99609375,0.6023046362527831,0.9956914120834872,0.9963154032870745,0.9862333983006245,0.8236644598328658
calibration,hespn,16,bit_a118_d118_off+000,14,160000,159348,0.995925,0.99609375,0.27914045471074067,0.9956005599138409,0.9962312612251158,0.9662636272817429,0.5582809094214813
calibration,hespn,16,bit_a118_d118_off+000,15,160000,159382,0.9961375,0.99609375,0.7944822125859358,0.9958212660924974,0.9964355408864563,1.0,0.921138797201085
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,0,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9476803709146286,0.9427990125820385
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,1,160000,159363,0.99601875,0.99609375,0.6305127956476326,0.995697902940957,0.9963214120143271,0.9476803709146286,0.8354620894709832
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,2,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.9476803709146286,0.8483903652664925
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,3,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.9476803709146286,0.9261983192255069
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,4,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.9476803709146286,0.8483903652664925
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,5,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.9476803709146286,0.8942406817765934
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,6,160000,159360,0.996,0.99609375,0.5476687068590793,0.9956784309405377,0.9963033852592592,0.9476803709146286,0.7870688002765212
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,7,160000,159379,0.99611875,0.99609375,0.8884503477324643,0.9958017829811817,0.9964175252683092,0.9476803709146286,0.9594064497448435
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,8,160000,159352,0.99595,0.99609375,0.3565675028948345,0.9956265139305183,0.9962553055688683,0.9476803709146286,0.6464679939169805
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,9,160000,159419,0.99636875,0.99609375,0.07782064365874099,0.9960617100829766,0.9966575808561019,0.6225651492699279,0.22434780153871275
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,10,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.9476803709146286,0.5989116434350059
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,11,160000,159319,0.99574375,0.99609375,0.026101196995693174,0.9954124800474081,0.9960568527848266,0.4176191519310908,0.0843675054406244
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,12,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,13,160000,159342,0.9958875,0.99609375,0.1859284786553716,0.9955616344224101,0.9961951891634117,0.9476803709146286,0.4311385012298472
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,14,160000,159379,0.99611875,0.99609375,0.8884503477324643,0.9958017829811817,0.9964175252683092,0.9476803709146286,0.9594064497448435
calibration,hespn,16,bytepos_ab15_db15_a07_d10_off+00,15,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.9476803709146286,0.5989116434350059
calibration,hespn,16,value_b00_a07_d10,0,160000,159391,0.99619375,0.99609375,0.5344626771913575,0.9958797262845202,0.9964895768568584,0.6108144882186943,0.7827371016074802
calibration,hespn,16,value_b00_a07_d10,1,160000,159324,0.995775,0.99609375,0.042933551974619164,0.9954448969583586,0.9960869338812331,0.2868807278288682,0.13425475536037262
calibration,hespn,16,value_b00_a07_d10,2,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,0.8726175464058323,0.9477063283855901
calibration,hespn,16,value_b00_a07_d10,3,160000,159397,0.99623125,0.99609375,0.3888440252169814,0.9959187089275388,0.9965255916332852,0.5483841058361413,0.6774777934814922
calibration,hespn,16,value_b00_a07_d10,4,160000,159335,0.99584375,0.99609375,0.10889042149329917,0.9955162296342249,0.9961530967877319,0.2868807278288682,0.2936370916673236
calibration,hespn,16,value_b00_a07_d10,5,160000,159353,0.99595625,0.99609375,0.37786194706260084,0.995633002899706,0.9962613161887326,0.5483841058361413,0.6668152006987074
calibration,hespn,16,value_b00_a07_d10,6,160000,159338,0.9958625,0.99609375,0.13807275499885951,0.9955356877448389,0.9961711374640457,0.2868807278288682,0.3515911002623478
calibration,hespn,16,value_b00_a07_d10,7,160000,159412,0.996325,0.99609375,0.1434403639144341,0.9960161984752378,0.9966155955533341,0.2868807278288682,0.3609508502171867
calibration,hespn,16,value_b00_a07_d10,8,160000,159401,0.99625625,0.99609375,0.3067476122713609,0.9959447015009065,0.9965495973294358,0.5453290884824193,0.5919149905135808
calibration,hespn,16,value_b00_a07_d10,9,160000,159313,0.99570625,0.99609375,0.014467952108330934,0.9953735854631238,0.9960207497479369,0.23148723373329494,0.0479766287530145
calibration,hespn,16,value_b00_a07_d10,10,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.5483841058361413,0.6982078801096759
calibration,hespn,16,value_b00_a07_d10,11,160000,159414,0.9963375,0.99609375,0.12276067046858868,0.9960292007058458,0.9966275924427473,0.2868807278288682,0.32068093510161944
calibration,hespn,16,value_b00_a07_d10,12,160000,159338,0.9958625,0.99609375,0.13807275499885951,0.9955356877448389,0.9961711374640457,0.2868807278288682,0.3515911002623478
calibration,hespn,16,value_b00_a07_d10,13,160000,159418,0.9963625,0.99609375,0.0884437484147571,0.9960552077709716,0.9966515836111126,0.2868807278288682,0.24862664268862905
calibration,hespn,16,value_b00_a07_d10,14,160000,159371,0.99606875,0.99609375,0.8726175464058323,0.9957498367239649,0.9963694748930294,0.8726175464058323,0.9530294022179738
calibration,hespn,16,value_b00_a07_d10,15,160000,159359,0.99599375,0.99609375,0.521301069631201,0.9956719406541688,0.9962973759595891,0.6108144882186943,0.7752889649046522
calibration,hespn,16,value_b00_a0F_dF0,0,160000,159412,0.996325,0.99609375,0.1434403639144341,0.9960161984752378,0.9966155955533341,0.4430141540188758,0.3609508502171867
calibration,hespn,16,value_b00_a0F_dF0,1,160000,159352,0.99595,0.99609375,0.3565675028948345,0.9956265139305183,0.9962553055688683,0.6338977829241502,0.6464679939169805
calibration,hespn,16,value_b00_a0F_dF0,2,160000,159407,0.99629375,0.99609375,0.20672421246595302,0.9959836966608732,0.996585599558239,0.4430141540188758,0.4604530022443501
calibration,hespn,16,value_b00_a0F_dF0,3,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,0.9792965393317764,0.9477063283855901
calibration,hespn,16,value_b00_a0F_dF0,4,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.758641075615865,0.8276084461263982
calibration,hespn,16,value_b00_a0F_dF0,5,160000,159408,0.9963,0.99609375,0.19267082946836656,0.9959901965959574,0.9965915991861127,0.4430141540188758,0.4430275360230704
calibration,hespn,16,value_b00_a0F_dF0,6,160000,159406,0.9962875,0.99609375,0.2215070770094379,0.9959771969386064,0.9965795997170194,0.4430141540188758,0.47839548690452277
calibration,hespn,16,value_b00_a0F_dF0,7,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.6763845390972201,0.7076385762133078
calibration,hespn,16,value_b00_a0F_dF0,8,160000,159336,0.99585,0.99609375,0.11802014526697782,0.9955227154911891,0.9961591105268097,0.4430141540188758,0.31126192158323823
calibration,hespn,16,value_b00_a0F_dF0,9,160000,159415,0.99634375,0.99609375,0.11333402266556593,0.9960357021458083,0.99663359056198,0.4430141540188758,0.3030659101920426
calibration,hespn,16,value_b00_a0F_dF0,10,160000,159339,0.99586875,0.99609375,0.14903814229324908,0.9955421741423356,0.99617715066139,0.4430141540188758,0.37018529521738447
calibration,hespn,16,value_b00_a0F_dF0,11,160000,159375,0.99609375,0.99609375,1.0,0.9957758082784421,0.9963935016585105,1.0,1.0
calibration,hespn,16,value_b00_a0F_dF0,12,160000,159391,0.99619375,0.99609375,0.5344626771913575,0.9958797262845202,0.9964895768568584,0.7482070857606392,0.7827371016074802
calibration,hespn,16,value_b00_a0F_dF0,13,160000,159390,0.9961875,0.99609375,0.5611553143204794,0.995873229896139,0.9964835736735886,0.7482070857606392,0.7939706731726752
calibration,hespn,16,value_b00_a0F_dF0,14,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,1.0,0.9886227711608762
calibration,hespn,16,value_b00_a0F_dF0,15,160000,159341,0.99588125,0.99609375,0.17294742854839296,0.9955551474807111,0.9961891765114845,0.4430141540188758,0.4099494602628574
calibration,spn_null,4,bit_a019_d019_off+000,0,160000,159356,0.995975,0.99609375,0.4463032151466413,0.9956524709301883,0.9962793469228468,0.8790266840122269,0.7176735117935941
calibration,spn_null,4,bit_a019_d019_off+000,1,160000,159391,0.99619375,0.99609375,0.5344626771913575,0.9958797262845202,0.9964895768568584,0.8790266840122269,0.7827371016074802
calibration,spn_null,4,bit_a019_d019_off+000,2,160000,159406,0.9962875,0.99609375,0.2215070770094379,0.9959771969386064,0.9965795997170194,0.8790266840122269,0.47839548690452277
calibration,spn_null,4,bit_a019_d019_off+000,3,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,4,bit_a019_d019_off+000,4,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.8790266840122269,0.8483903652664925
calibration,spn_null,4,bit_a019_d019_off+000,5,160000,159395,0.99621875,0.99609375,0.43448307620013293,0.9959057138883544,0.9965135875346601,0.8790266840122269,0.7172893433398584
calibration,spn_null,4,bit_a019_d019_off+000,6,160000,159361,0.99600625,0.99609375,0.5746794767050786,0.9956849214168292,0.9963093943685695,0.8790266840122269,0.806567686603619
calibration,spn_null,4,bit_a019_d019_off+000,7,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,4,bit_a019_d019_off+000,8,160000,159343,0.99589375,0.99609375,0.1996165534480121,0.9955681215463325,0.9962012016327074,0.8790266840122269,0.45196200780681983
calibration,spn_null,4,bit_a019_d019_off+000,9,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9613182789006142,0.9427990125820385
calibration,spn_null,4,bit_a019_d019_off+000,10,160000,159321,0.99575625,0.99609375,0.03198683977615851,0.9954254462897645,0.9960688857465462,0.5117894364185361,0.1021875746592751
calibration,spn_null,4,bit_a019_d019_off+000,11,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9613182789006142,0.9427990125820385
calibration,spn_null,4,bit_a019_d019_off+000,12,160000,159397,0.99623125,0.99609375,0.3888440252169814,0.9959187089275388,0.9965255916332852,0.8790266840122269,0.6774777934814922
calibration,spn_null,4,bit_a019_d019_off+000,13,160000,159340,0.995875,0.99609375,0.16065665549680855,0.9955486607208232,0.9961831636773398,0.8790266840122269,0.3899630575902306
calibration,spn_null,4,bit_a019_d019_off+000,14,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.8790266840122269,0.8483903652664925
calibration,spn_null,4,bit_a019_d019_off+000,15,160000,159356,0.995975,0.99609375,0.4463032151466413,0.9956524709301883,0.9962793469228468,0.8790266840122269,0.7176735117935941
calibration,spn_null,4,bit_a044_d044_off+000,0,160000,159382,0.9961375,0.99609375,0.7944822125859358,0.9958212660924974,0.9964355408864563,0.8972303936405732,0.921138797201085
calibration,spn_null,4,bit_a044_d044_off+000,1,160000,159381,0.99613125,0.99609375,0.825545676953505,0.9958147715226021,0.9964295358803383,0.8972303936405732,0.9351313862836163
calibration,spn_null,4,bit_a044_d044_off+000,2,160000,159357,0.99598125,0.99609375,0.47059649279436977,0.9956589606494335,0.996285356790942,0.8972303936405732,0.7363857099960799
calibration,spn_null,4,bit_a044_d044_off+000,3,160000,159353,0.99595625,0.99609375,0.37786194706260084,0.995633002899706,0.9962613161887326,0.8972303936405732,0.6668152006987074
calibration,spn_null,4,bit_a044_d044_off+000,4,160000,159376,0.9961,0.99609375,0.98401318155977,0.9957823016578018,0.9963995078579856,0.98401318155977,0.9959437578253866
calibration,spn_null,4,bit_a044_d044_off+000,5,160000,159366,0.9960375,0.99609375,0.7182837924895307,0.995717376662717,0.9963394370440737,0.8972303936405732,0.8800924579322902
calibration,spn_null,4,bit_a044_d044_off+000,6,160000,159434,0.9964625,0.99609375,0.01801926964431934,0.9961592714131247,0.9967475128127682,0.2883083143091094,0.059547328256614684
calibration,spn_null,4,bit_a044_d044_off+000,7,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.8972303936405732,0.9427990125820385
calibration,spn_null,4,bit_a044_d044_off+000,8,160000,159358,0.9959875,0.99609375,0.49560258495764375,0.9956654505572808,0.9962913664700027,0.8972303936405732,0.7522189431768189
calibration,spn_null,4,bit_a044_d044_off+000,9,160000,159361,0.99600625,0.99609375,0.5746794767050786,0.9956849214168292,0.9963093943685695,0.8972303936405732,0.806567686603619
calibration,spn_null,4,bit_a044_d044_off+000,10,160000,159361,0.99600625,0.99609375,0.5746794767050786,0.9956849214168292,0.9963093943685695,0.8972303936405732,0.806567686603619
calibration,spn_null,4,bit_a044_d044_off+000,11,160000,159416,0.99635,0.99609375,0.10448724867408299,0.9960422038029462,0.9966395884634905,0.8358979893926639,0.2853705795935126
calibration,spn_null,4,bit_a044_d044_off+000,12,160000,159390,0.9961875,0.99609375,0.5611553143204794,0.995873229896139,0.9964835736735886,0.8972303936405732,0.7939706731726752
calibration,spn_null,4,bit_a044_d044_off+000,13,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.8972303936405732,0.46856533376038617
calibration,spn_null,4,bit_a044_d044_off+000,14,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.8972303936405732,0.7076385762133078
calibration,spn_null,4,bit_a044_d044_off+000,15,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.8972303936405732,0.8483903652664925
calibration,spn_null,4,bit_a068_d068_off+000,0,160000,159357,0.99598125,0.99609375,0.47059649279436977,0.9956589606494335,0.996285356790942,0.9399889579884325,0.7363857099960799
calibration,spn_null,4,bit_a068_d068_off+000,1,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.9399889579884325,0.8276084461263982
calibration,spn_null,4,bit_a068_d068_off+000,2,160000,159406,0.9962875,0.99609375,0.2215070770094379,0.9959771969386064,0.9965795997170194,0.9399889579884325,0.47839548690452277
