phase,rounds,job_id,panel,alpha_hex_text,delta_hex_text,alpha_description,delta_description,controls_present,hespn_present,hespn_keys_completed,hespn_trials,hespn_mean_returned_hw,hespn_mean_hw_theoretical_z,hespn_mean_returned_active_bytes,hespn_mean_active_theoretical_z,hespn_exact_successes,hespn_exact_probability,hespn_weight_leq_48_probability,hespn_weight_leq_48_binomial_z,hespn_active_bytes_leq_14_probability,hespn_active_bytes_leq_14_binomial_z,hespn_hw_distribution_p,hespn_active_distribution_p,hespn_output_bits_min_within_job_q,hespn_byte_activity_min_within_job_q,hespn_minimum_broad_bh_q,hespn_broad_flag_q_le_0_05,hespn_degenerate_rate,feistel_null_present,feistel_null_keys_completed,feistel_null_trials,feistel_null_mean_returned_hw,feistel_null_mean_hw_theoretical_z,feistel_null_mean_returned_active_bytes,feistel_null_mean_active_theoretical_z,feistel_null_exact_successes,feistel_null_exact_probability,feistel_null_weight_leq_48_probability,feistel_null_weight_leq_48_binomial_z,feistel_null_active_bytes_leq_14_probability,feistel_null_active_bytes_leq_14_binomial_z,feistel_null_hw_distribution_p,feistel_null_active_distribution_p,feistel_null_output_bits_min_within_job_q,feistel_null_byte_activity_min_within_job_q,feistel_null_minimum_broad_bh_q,feistel_null_broad_flag_q_le_0_05,feistel_null_degenerate_rate,spn_null_present,spn_null_keys_completed,spn_null_trials,spn_null_mean_returned_hw,spn_null_mean_hw_theoretical_z,spn_null_mean_returned_active_bytes,spn_null_mean_active_theoretical_z,spn_null_exact_successes,spn_null_exact_probability,spn_null_weight_leq_48_probability,spn_null_weight_leq_48_binomial_z,spn_null_active_bytes_leq_14_probability,spn_null_active_bytes_leq_14_binomial_z,spn_null_hw_distribution_p,spn_null_active_distribution_p,spn_null_output_bits_min_within_job_q,spn_null_byte_activity_min_within_job_q,spn_null_minimum_broad_bh_q,spn_null_broad_flag_q_le_0_05,spn_null_degenerate_rate,spn_minus_hespn_mean_returned_hw,spn_minus_hespn_mean_hw_theoretical_z,spn_minus_hespn_mean_returned_active_bytes,spn_minus_hespn_mean_active_theoretical_z,spn_minus_hespn_exact_probability,spn_minus_hespn_weight_leq_48_probability,spn_minus_hespn_active_bytes_leq_14_probability,spn_minus_hespn_degenerate_rate,feistel_minus_hespn_mean_returned_hw,feistel_minus_hespn_mean_hw_theoretical_z,feistel_minus_hespn_mean_returned_active_bytes,feistel_minus_hespn_mean_active_theoretical_z,feistel_minus_hespn_exact_probability,feistel_minus_hespn_weight_leq_48_probability,feistel_minus_hespn_active_bytes_leq_14_probability,feistel_minus_hespn_degenerate_rate
calibration,14,bit_a019_d019_off+000,bit_positions,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",hespn;spn_null,True,8,160000,64.01247499999997,0.8821157095278481,15.936631250000017,-1.3927228233455649,0,0.0,0.00290625,-0.4147504777329627,0.0017875,0.20911186380056535,0.8318722881013481,0.1976770650257795,0.14047147126170453,0.7395285637022802,0.6606059375590466,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.984531250000174,-1.0938058021356412,15.93573124999999,-2.8355435900507984,0,0.0,0.002975,0.09123752364698984,0.00199375,2.1742690500970685,0.6409043874776066,0.009462545172313491,0.5911560886132372,0.16941655166494268,0.25096111984018804,False,0.0,-0.027943749999792544,-1.9759215116634894,-0.0009000000000281005,-1.4428207667052335,0.0,6.875000000000023e-05,0.00020624999999999984,0.0,,,,,,,,
calibration,14,bit_a044_d044_off+000,bit_positions,'00000000000800000000000000000000,'00000000000800000000000000000000,"single bit 44 (byte 5, bit-in-byte 4, MSB-first)","single bit 44 (byte 5, bit-in-byte 4, offset +0)",hespn;spn_null,True,8,160000,64.01069374999996,0.7561623141284558,15.93747500000002,-0.04007835459660717,0,0.0,0.00293125,-0.23075484086752543,0.0018625,0.9237144769992938,0.8611275887861908,0.16385535260980783,0.4589250169597756,0.47406455595221586,0.6606059375590466,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.98095000000005,-1.3470384181568569,15.936431250000032,-1.7133496603576321,0,0.0,0.00288125,-0.5987461145984,0.001575,-1.8155955402624986,0.4688985882968144,0.01960633748751469,0.27326610328680745,0.16474172389438768,0.25096111984018804,False,0.0,-0.02974374999990914,-2.1032007322853126,-0.0010437499999884636,-1.673271305761025,0.0,-4.99999999999997e-05,-0.0002875,0.0,,,,,,,,
calibration,14,bit_a068_d068_off+000,bit_positions,'00000000000000000800000000000000,'00000000000000000800000000000000,"single bit 68 (byte 8, bit-in-byte 4, MSB-first)","single bit 68 (byte 8, bit-in-byte 4, offset +0)",hespn;spn_null,True,8,160000,64.00894375,0.6324186274237361,15.936156249999991,-2.1542115613474717,0,0.0,0.00279375,-1.2427308436274305,0.001925,1.5192166546649009,0.7502658816514975,0.11310182583881302,0.27326610328680745,0.022977999355480054,0.42197363345025235,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.97510624999988,-1.7602539434245787,15.937118750000014,-0.6111949080766794,0,0.0,0.0030375,0.5512266158105831,0.0016875,-0.743691620464406,0.1733972374820596,0.09336174920197365,0.6390543347236646,0.9589382007406112,0.5975151948926314,False,0.0,-0.03383750000011787,-2.392672570848315,0.0009625000000230699,1.5430166532707923,0.0,0.00024375000000000004,-0.00023750000000000008,0.0,,,,,,,,
calibration,14,bit_a093_d093_off+000,bit_positions,'00000000000000000000000400000000,'00000000000000000000000400000000,"single bit 93 (byte 11, bit-in-byte 5, MSB-first)","single bit 93 (byte 11, bit-in-byte 5, offset +0)",hespn;spn_null,True,8,160000,63.99903749999973,-0.06805902770829592,15.935843749999995,-2.6551909942094403,0,0.0,0.00301875,0.4132298881615051,0.00195625,1.8169677434977043,0.9152704515803175,0.011978525236966952,0.6346767621137682,0.026373352090640772,0.38638658696852307,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.99361874999995,-0.45122251474796315,15.938025000000046,0.8416454472919445,0,0.0,0.003,0.27523316051242713,0.00178125,0.14956164603400462,0.5881960528437411,0.413498617341446,0.7093235657187155,0.9201939765617319,0.7811804355709938,False,0.0,-0.005418749999776651,-0.38316348703966724,0.0021812500000510937,3.496836441501385,0.0,-1.8750000000000103e-05,-0.00017500000000000003,0.0,,,,,,,,
calibration,14,bit_a118_d118_off+000,bit_positions,'00000000000000000000000000000200,'00000000000000000000000000000200,"single bit 118 (byte 14, bit-in-byte 6, MSB-first)","single bit 118 (byte 14, bit-in-byte 6, offset +0)",hespn;spn_null,True,8,160000,64.02140625000028,1.5136504534974298,15.937356250000011,-0.23045053910135552,0,0.0,0.00313125,1.2412102540559729,0.0019375,1.6383170901980222,0.5702514708903651,0.36666679996119844,0.8027564753085608,0.3434684157969533,0.4511973957161216,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00037500000013,0.026516504303917093,15.937787499999985,0.460901078214102,0,0.0,0.003,0.27523316051242713,0.00185,0.8046140414661723,0.789511812767402,0.27413531543138464,0.4146448040090472,0.1847889085642256,0.6956758910653199,False,0.0,-0.02103125000014927,-1.4871339491935127,0.0004312499999734598,0.6913516173154575,0.0,-0.00013124999999999986,-8.74999999999999e-05,0.0,,,,,,,,
calibration,14,bytepos_ab15_db15_a07_d10_off+00,byte_positions,'00000000000000000000000000000007,'00000000000000000000000000000010,"byte 15, value 0x07","byte 15, value 0x10, byte offset +0",hespn;spn_null,True,8,160000,64.00827499999991,0.5851308614256685,15.93746875000003,-0.05009794324006348,0,0.0,0.0029375,-0.1847559316511661,0.0017875,0.20911186380056535,0.9954333701201242,0.9540233651036117,0.776835481913123,0.9201939765617319,0.9941849135724058,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.0191874999999,1.3567611363947263,15.93673124999999,-1.2324094048708563,0,0.0,0.00301875,0.4132298881615051,0.00164375,-1.160543144830331,0.9266304563854068,0.2100667570816105,0.10538552427162821,0.968026463428358,0.5015711907116744,False,0.0,0.010912499999989222,0.7716302749690578,-0.0007375000000386933,-1.1823114616307928,0.0,8.125000000000016e-05,-0.00014375,0.0,,,,,,,,
calibration,14,value_b00_a07_d10,byte_values,'07000000000000000000000000000000,'10000000000000000000000000000000,"byte 0, value 0x07, weight 3","byte 0, value 0x10, weight 1",hespn;spn_null,True,8,160000,63.99652500000018,-0.24571960644938026,15.937162500000008,-0.5410577874842053,0,0.0,0.00296875,0.045238614430630514,0.001825,0.5664131703999296,0.14450754884104144,0.599608474865565,0.5266845710764502,0.7343229660828754,0.6606059375590466,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.99485000000011,-0.3641599923030636,15.937818749999995,0.5109990215168158,0,0.0,0.0030125,0.3672309789451458,0.00178125,0.14956164603400462,0.353976494818831,0.73049083934776,0.4538666986605541,0.49104268187435474,0.8745291949828337,False,0.0,-0.001675000000069815,-0.11844038585368336,0.0006562499999862581,1.0520568090010212,0.0,4.374999999999995e-05,-4.374999999999995e-05,0.0,,,,,,,,
calibration,14,value_b00_a0F_dF0,byte_values,'0F000000000000000000000000000000,'F0000000000000000000000000000000,"byte 0, value 0x0F, weight 4","byte 0, value 0xF0, weight 4",hespn;spn_null,True,8,160000,63.998237500000094,-0.12462757017746397,15.936443750000006,-1.6933104830849584,0,0.0,0.003025,0.45922879737786443,0.0017625,-0.029089007265677477,0.9423497156170555,0.3522216754141719,0.49036167550382165,0.7556000834705145,0.6606059375590466,False,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00010624999997,0.0075130095482211475,15.937800000000012,0.4809402555722081,0,0.0,0.00323125,1.977192801517722,0.00173125,-0.32684009609848097,0.01437357185956542,0.783993328554965,0.3164669769419847,0.745393094841952,0.25096111984018804,False,0.0,0.0018687499998790713,0.1321405797256851,0.001356250000005943,2.1742507386571663,0.0,0.00020625000000000027,-3.125000000000003e-05,0.0,,,,,,,,
calibration,16,bit_a019_d019_off+000,bit_positions,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",hespn;feistel_null;spn_null,True,8,160000,64.01181249999986,0.8352698852669064,15.937943750000011,0.71139079469065,0,0.0,0.00283125,-0.9667373883292746,0.0016875,-0.743691620464406,0.6061109029455626,0.8127831824160902,0.07108826267623945,0.35700280914763727,0.6735956787251042,False,0.0,True,8,160000,64.00506875000005,0.3584147497174137,15.936825000000002,-1.0821155749911924,0,0.0,0.00314375,1.3332080724886917,0.00194375,1.697867307964583,0.1277916513856754,0.35153133434735884,0.972968640268904,0.2977938135770917,0.46381935743567343,False,0.0,True,8,160000,63.99236875000007,-0.5396108623881624,15.937487500000012,-0.020039177295455846,0,0.0,0.0027375,-1.6567210265746644,0.0018375,0.685513605933051,0.8070593560366963,0.8320552753511876,0.8265809765429393,0.6320860746029545,0.6808086654211395,False,0.0,-0.01944374999979459,-1.3748807476550686,-0.0004562499999991587,-0.7314299719861059,0.0,-9.375000000000008e-05,0.00014999999999999996,0.0,-0.006743749999813531,-0.47685513554949266,-0.001118750000008717,-1.7935063696818423,0.0,0.00031249999999999984,0.00025624999999999997,0.0
calibration,16,bit_a044_d044_off+000,bit_positions,'00000000000800000000000000000000,'00000000000800000000000000000000,"single bit 44 (byte 5, bit-in-byte 4, MSB-first)","single bit 44 (byte 5, bit-in-byte 4, offset +0)",hespn;feistel_null;spn_null,True,8,160000,64.03046249999993,2.154024032184406,15.937174999999986,-0.5210186102058358,0,0.0,0.00290625,-0.4147504777329627,0.0018125,0.44731273486680817,0.5751189963094139,0.2592406442061319,0.06037377346623392,0.7334650334475341,0.6735956787251042,False,0.0,True,8,160000,64.01493749999993,1.0562407543925258,15.93815625,1.052056809023803,0,0.0,0.002925,-0.27675375008388475,0.001675,-0.8627920559975273,0.46637607124151254,0.6427171923562209,0.06468810271983531,1.0,0.46381935743567343,False,0.0,True,8,160000,63.97692500000002,-1.631648897586354,15.938250000000009,1.2023506388977712,0,0.0,0.0028625,-0.736742842247478,0.00165,-1.1009929270637702,0.06685178458897678,0.5488688897765295,0.3371458606076389,0.22897894386463555,0.6620465264441056,False,0.0,-0.05353749999990498,-3.78567292977076,0.0010750000000232518,1.723369249103607,0.0,-4.374999999999995e-05,-0.0001625000000000001,0.0,-0.01552499999999668,-1.0977832777918801,0.0009812500000148106,1.5730754192296388,0.0,1.8750000000000103e-05,-0.00013750000000000004,0.0
calibration,16,bit_a068_d068_off+000,bit_positions,'00000000000000000800000000000000,'00000000000000000800000000000000,"single bit 68 (byte 8, bit-in-byte 4, MSB-first)","single bit 68 (byte 8, bit-in-byte 4, offset +0)",hespn;feistel_null;spn_null,True,8,160000,64.0304375000001,2.152256265243942,15.935875000000022,-2.6050930508782493,0,0.0,0.00284375,-0.874739569896556,0.0017625,-0.029089007265677477,0.3134710495621584,0.046009261128020944,0.5316084276120155,0.09077399475215134,0.0922592157382367,False,0.0,True,8,160000,64.02102499999992,1.4866920074393044,15.937218749999985,-0.45088148960481855,0,0.0,0.00270625,-1.886715572656461,0.0018,0.32821229933368673,0.38060279659134355,0.906635616432913,0.2864624594575819,0.20697452178573317,0.46381935743567343,False,0.0,True,8,160000,64.00410625000002,0.2903557220262004,15.9369,-0.9618805111073956,0,0.0,0.00278125,-1.3347286620601493,0.00199375,2.1742690500970685,0.44856187344219295,0.05294346886687023,0.20501921530045314,0.16474172389438768,0.6620465264441056,False,0.0,-0.026331250000083628,-1.8619005432177413,0.001024999999977183,1.6432125397708537,0.0,-6.250000000000006e-05,0.0002312499999999999,0.0,-0.009412500000181012,-0.6655642578046375,0.0013437499999628955,2.1542115612734305,0.0,-0.00013750000000000004,3.749999999999999e-05,0.0
calibration,16,bit_a093_d093_off+000,bit_positions,'00000000000000000000000400000000,'00000000000000000000000400000000,"single bit 93 (byte 11, bit-in-byte 5, MSB-first)","single bit 93 (byte 11, bit-in-byte 5, offset +0)",hespn;feistel_null;spn_null,True,8,160000,64.00467499999976,0.3305724201880512,15.937681250000011,0.2905680710816984,0,0.0,0.00274375,-1.610722117358305,0.001725,-0.3863903138650417,0.42617719692631295,0.34361198174718216,0.765028115923916,0.2883083143091094,0.6735956787251042,False,0.0,True,8,160000,64.01279374999997,0.9046547381785408,15.937637500000024,0.22043095050061529,0,0.0,0.00294375,-0.13875702243480678,0.00163125,-1.2796435803634523,0.5080437452758738,0.615327610978839,0.36709686559901494,0.5117894364185361,0.6697881683515202,False,0.0,True,8,160000,64.02283750000002,1.614855111536384,15.938168750000006,1.0720959863477362,0,0.0,0.0027375,-1.6567210265746644,0.0016125,-1.4582942336631344,0.4735936880552199,0.1917438412290393,0.9411540048729969,0.666771915344037,0.6808086654211395,False,0.0,0.01816250000025832,1.284282691348333,0.00048749999999486704,0.7815279152660377,0.0,-6.250000000000179e-06,-0.00011249999999999997,0.0,0.008118750000207342,0.5740823179904896,-4.3749999987241495e-05,-0.07013712058108312,0.0,0.0002000000000000001,-9.374999999999987e-05,0.0
calibration,16,bit_a118_d118_off+000,bit_positions,'00000000000000000000000000000200,'00000000000000000000000000000200,"single bit 118 (byte 14, bit-in-byte 6, MSB-first)","single bit 118 (byte 14, bit-in-byte 6, offset +0)",hespn;feistel_null;spn_null,True,8,160000,64.01520625,1.0752442491421925,15.937550000000012,0.08015670927864649,0,0.0,0.00290625,-0.4147504777329627,0.00193125,1.5787668724314614,0.11930415738231877,0.23683919344303145,0.7818377062121961,0.9662636272817429,0.6735956787251042,False,0.0,True,8,160000,64.00593125,0.4194027095915025,15.9376375,0.22043095046074695,0,0.0,0.002775,-1.3807275712765086,0.00185625,0.8641642592327331,0.3733226409650259,0.6696238282150883,0.09362314720789106,0.7075499873180568,0.499323451775419,False,0.0,True,8,160000,64.00317499999981,0.22450640301358207,15.936856250000014,-1.032017631685631,0,0.0,0.002875,-0.6447450238147593,0.0017375,-0.2672898783319203,0.22133109943752727,0.03969728150760042,0.0827558158055132,0.6615174798910497,0.6620465264441056,False,0.0,-0.012031250000191562,-0.8507378461286105,-0.0006937499999981611,-1.1121743409642777,0.0,-3.125000000000003e-05,-0.00019375000000000013,0.0,-0.009275000000002365,-0.65584153955069,8.749999998691749e-05,0.14027424118210047,0.0,-0.00013124999999999986,-7.499999999999998e-05,0.0
calibration,16,bytepos_ab15_db15_a07_d10_off+00,byte_positions,'00000000000000000000000000000007,'00000000000000000000000000000010,"byte 15, value 0x07","byte 15, value 0x10, byte offset +0",hespn;feistel_null;spn_null,True,8,160000,64.00771250000011,0.5453561049979289,15.936387500000018,-1.7834867809814314,0,0.0,0.00310625,1.0572146171905357,0.00174375,-0.20773966056535959,0.31709318425002747,0.25862268686771056,0.9940159250112647,0.4176191519310908,0.8505424513976616,False,0.0,True,8,160000,64.00009374999992,0.0066291260679404,15.938131250000021,1.0119784544271957,0,0.0,0.00279375,-1.2427308436274305,0.0016,-1.5773946691962557,0.8259170664653478,0.08798294536343997,0.40065277585590947,0.4099026768153534,0.46381935743567343,False,0.0,True,8,160000,64.0060375,0.4269157191417334,15.937906250000012,0.6512732627473278,0,0.0,0.00323125,1.977192801517722,0.00173125,-0.32684009609848097,0.7055135891866823,0.747658794647933,0.6670112872037706,0.814961148275038,0.6808086654211395,False,0.0,-0.0016750000001053422,-0.11844038585619548,0.0015187499999935739,2.434760043728759,0.0,0.0001250000000000001,-1.2500000000000141e-05,0.0,-0.007618750000190744,-0.5387269789299884,0.0017437500000028194,2.795465235408627,0.0,-0.0003125000000000003,-0.00014375,0.0
calibration,16,value_b00_a07_d10,byte_values,'07000000000000000000000000000000,'10000000000000000000000000000000,"byte 0, value 0x07, weight 3","byte 0, value 0x10, weight 1",hespn;feistel_null;spn_null,True,8,160000,64.00462499999995,0.3270368862950643,15.937125000000005,-0.6011753194332231,0,0.0,0.00299375,0.2292342512960678,0.00185625,0.8641642592327331,0.461313615472078,0.8266388555880919,0.646174466861541,0.23148723373329494,0.8505424513976616,False,0.0,True,8,160000,63.98147499999997,-1.3099153121503648,15.9374,-0.16031341851742464,0,0.0,0.00310625,1.0572146171905357,0.00189375,1.2214655658320972,0.04687822332433759,0.2629147299432855,0.9854845518213579,0.5452928615849209,0.46381935743567343,False,0.0,True,8,160000,63.987681249999945,-0.8710671660780988,15.936812499999988,-1.1021547523293644,0,0.0,0.00295,-0.09275811321844746,0.00174375,-0.20773966056535959,0.2340279787385167,0.605878668472613,0.9313678378932856,0.46264290033794264,0.6808086654211395,False,0.0,-0.016943750000002922,-1.198104052373163,-0.00031250000001747935,-0.5009794328961413,0.0,-4.374999999999995e-05,-0.00011249999999999997,0.0,-0.023149999999979798,-1.6369521984454292,0.0002749999999949182,0.44086190091579847,0.0,0.00011250000000000019,3.749999999999999e-05,0.0
calibration,16,value_b00_a0F_dF0,byte_values,'0F000000000000000000000000000000,'F0000000000000000000000000000000,"byte 0, value 0x0F, weight 4","byte 0, value 0xF0, weight 4",hespn;feistel_null;spn_null,True,8,160000,64.02351874999991,1.663026760996645,15.937931249999995,0.6913516173496304,0,0.0,0.00295625,-0.04675920400208813,0.00169375,-0.6841414026978452,0.4125960517347774,0.6983815296266775,0.8134823670194062,0.4430141540188758,0.8505424513976616,False,0.0,True,8,160000,64.04098125000009,2.8978119776562568,15.937793750000003,0.4709206669002744,0,0.0,0.0027625,-1.4727253897092272,0.00175,-0.1481894427987989,0.15649700684726456,0.9739236819018924,0.04791940222308329,0.968026463428358,0.46381935743567343,False,0.0,True,8,160000,63.99844999999999,-0.10960155108453869,15.938537499999988,1.66325171710333,0,0.0,0.0028375,-0.9207384791129153,0.00154375,-2.113346629095302,0.5813507689601186,0.08233249589240071,0.7492823324799561,0.3961801487135007,0.6620465264441056,False,0.0,-0.025068749999917372,-1.7726283120811837,0.0006062499999934801,0.9719000997536997,0.0,-0.00011874999999999993,-0.00014999999999999996,0.0,0.017462500000178238,1.2347852166596118,-0.00013749999999213003,-0.22043095044935596,0.0,-0.0001937499999999999,5.625000000000009e-05,0.0
